appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,languages,genre,tags,estimated players,estimated active players,average total playtime,average recent playtime,release_date,days_from_release,languages_supports,review_num,positive_rate,cut_time,average_cut,duration,average_price,fix
783420,Elementium,Ignite studio,Ignite studio,,8,9,0,"0 .. 20,000",0,0,0,0,9.99,999,0,0,"English, Russian, Simplified Chinese","Action, Adventure, Casual, Indie, Simulation","{'Action': 22, 'Casual': 22, 'Adventure': 21, 'Indie': 21, 'Simulation': 21, 'Puzzle': 6}",168000.0,1000000.0,0.1h,0h,"Feb 2, 2018",1301,3,17,0.47,22,0.78,7,6.52,True
381130,Karma,WnMStudio,WnMStudio,,11,31,0,"0 .. 20,000",0,0,0,0,0.99,99,0,0,"English, Simplified Chinese","Indie, Simulation, Strategy","{'Indie': 22, 'Simulation': 21, 'Strategy': 20}",144000.0,0.0,0.5h,0h,"Jul 14, 2015",2238,2,42,0.2619047619047619,7,0.44,9,2.81,True
367240,Avenging Angel,Dark Amber Softworks,Dark Amber Softworks,,21,34,0,"0 .. 20,000",8,0,8,0,17.99,1799,0,0,English,"Action, Adventure, RPG","{'RPG': 23, 'Action': 22, 'Adventure': 22, 'FPS': 15, 'Action-Adventure': 11, 'Action RPG': 11, 'Early Access': 9, 'Steampunk': 9}",263000.0,5000000.0,2.8h,0.1h,"Jun 15, 2018",1168,1,55,0.38,1,0.33,6,13.6,True
1055610,Deep Space Battle Simulator,yeswecamp,yeswecamp,,188,22,0,"0 .. 20,000",0,0,0,0,5.59,699,20,3,English,"Action, Indie, Strategy, Early Access","{'Action': 348, 'Multiplayer': 336, 'Strategy': 330, 'Space Sim': 325, 'Sci-fi': 319, '6DOF': 313, 'First-Person': 311, 'Indie': 307, 'Space': 302, 'Early Access': 302, 'Simulation': 297, 'RTS': 293, 'Singleplayer': 288, 'Turn-Based Strategy': 281, 'Turn-Based Tactics': 279, 'Turn-Based Combat': 271, 'Turn-Based': 264, 'Automobile Sim': 256, 'Shooter': 242, 'FPS': 236}",24000.0,6000000.0,0.5h,0.2h,"Mar 6, 2020",538,1,210,0.9,16,0.2,12,6.29,True
214420,Gear Up,Doctor Entertainment AB,Doctor Entertainment AB,,6359,2207,0,"1,000,000 .. 2,000,000",134,0,48,0,0.0,0,0,7,"English, Swedish, Italian, German, Romanian, Russian, Polish, Simplified Chinese, Czech, French, Dutch","Action, Free to Play, Indie","{'Free to Play': 684, 'Multiplayer': 392, 'Robots': 378, 'Action': 327, 'Shooter': 311, 'Tanks': 298, 'Building': 296, 'PvP': 214, 'Third Person': 175, 'War': 170, 'Massively Multiplayer': 162, 'Sandbox': 153, 'Indie': 127, 'Open World': 101, 'Strategy': 101, 'Funny': 92, 'Simulation': 86, 'FPS': 80, 'Adventure': 70, 'Singleplayer': 65}",2700000.0,40000000.0,2.1h,0h,"Jan 28, 2015",2402,11,8566,0.74,0,0,0,12.34,True
776290,Kamikazo VR,Refugio3D,Refugio3D,,3,8,0,"0 .. 20,000",0,0,0,0,3.99,399,0,0,English,"Action, Racing, Simulation","{'Action': 31, 'Racing': 31, 'Simulation': 30, 'VR': 12}",94000.0,0.0,0h,0h,"Jan 12, 2018",1322,1,11,0.27,5,0.6,8,2.9,True
635800,KSL Live World 2016 ~the Animation Charlotte & Rewrite~,"VisualArts/Key, VisualArts/Key Sounds Label", VisualArts,100,16,0,100,"0 .. 20,000",0,0,0,0,19.99,1999,0,2,Japanese,Movie,"{'Movie': 22, 'Anime': 13, 'Music': 11, 'Soundtrack': 11}",8000.0,1000000.0,9.3h,0.5h,"Nov 7, 2018",1023,1,16,1.0,17,0.44,7,15.58,True
368470,GeoVox,"Axis Game Factory, Inc.","Axis Game Factory, Inc.",,26,26,0,"0 .. 20,000",0,0,0,0,24.99,2499,0,0,English,"Animation & Modeling, Design & Illustration, Education, Photo Editing, Software Training, Utilities, Video Production","{'Software Training': 35, 'Animation & Modeling': 29, 'Utilities': 27, 'Design & Illustration': 26, 'Video Production': 25, 'Education': 25, 'Photo Editing': 22, 'Game Development': 20, 'Open World': 17, 'GameMaker': 16, 'Building': 15, 'Sandbox': 14, 'Crafting': 13, 'Exploration': 12, 'Real-Time': 12, 'Atmospheric': 12, 'Indie': 12, 'Voxel': 6}",187000.0,2000000.0,0.6h,0h,"May 22, 2015",2288,1,52,0.5,0,0,0,0,True
396310,Masochisia,Oldblood,Oldblood,,314,51,0,"20,000 .. 50,000",0,0,0,0,7.99,799,0,0,English,Indie,"{'Indie': 27, 'Horror': 21, 'Story Rich': 20, 'Point & Click': 19, 'Psychological': 18, 'Psychological Horror': 16}",80000.0,7000000.0,2.1h,0.2h,"Oct 9, 2015",2148,1,365,0.86,44,0.57,8,5.72,True
793240,Merlin vs Zombies,Educational Games,Educational Games,,38,13,0,"20,000 .. 50,000",0,0,0,0,0.5,299,83,0,English,"Action, Casual, Indie","{'Action': 22, 'Indie': 22, 'Casual': 22}",157000.0,5000000.0,0.3h,0h,"Apr 3, 2018",1241,1,51,0.75,32,0.82,8,1.75,True
518946,Kikoriki: Without Anybody,,,,196,14,0,"0 .. 20,000",0,0,0,0,0.0,0,0,0,English,,"{'Story Rich': 342, 'Action': 220, 'Cartoon': 169, 'Family Friendly': 135, 'Episodic': 127, 'Great Soundtrack': 125, 'Parkour': 123, 'Choices Matter': 106, 'Sci-fi': 103, 'Massively Multiplayer': 65, 'Adventure': 58, 'Comedy': 54, 'RPG': 47, 'Rogue-like': 45, 'Indie': 45, 'Cute': 45, 'Sandbox': 40, 'Simulation': 39, 'Masterpiece': 35, 'Free to Play': 34}",2000.0,0.0,0h,0h,"Sep 22, 2016",1799,1,210,0.93,NA,NA,NA,NA,True
412790,Adventure Time: Magic Man's Head Games,Turbo Button,Cartoon Network,,137,50,0,"50,000 .. 100,000",0,0,0,0,4.99,499,0,0,"English, French, German, Spanish - Spain, Portuguese - Brazil","Action, Adventure","{'Adventure': 37, 'Action': 32, 'VR': 27, '3D Platformer': 23, 'Singleplayer': 22, 'Short': 22, 'Funny': 21, 'Cartoony': 21, 'Platformer': 20, 'Third Person': 20, 'Colorful': 20}",41000.0,3000000.0,0.4h,0h,"Apr 5, 2016",1969,5,187,0.73,9,0.34,9,4.19,True
495780,Hexoscope,Studio Binokle,Sometimes You,,190,23,0,"20,000 .. 50,000",352,0,362,0,2.99,299,0,0,English,"Casual, Indie","{'Casual': 361, 'Indie': 26, 'Puzzle': 12}",872000.0,34000000.0,3.2h,0.2h,"Aug 10, 2016",1842,1,213,0.89,1,0.1,6,1.62,True
794860,eSail Sailing Simulator,eSail Ltd.,CDIS,,345,20,0,"0 .. 20,000",0,0,0,0,29.99,2999,0,24,"English, French, Russian, German, Italian, Spanish - Spain, Dutch, Greek, Portuguese, Turkish","Racing, Simulation, Sports","{'Simulation': 38, 'Sports': 33, 'Racing': 27, 'Sailing': 9}",8000.0,2000000.0,4.6h,0.3h,"Mar 26, 2019",884,10,365,0.95,2,0.11,10,24.2,True
866510,!AnyWay!,EYEFRONT,EYEFRONT,,172,77,0,"50,000 .. 100,000",272,0,272,0,1.99,199,0,2,"English, Russian, French, Italian, German, Polish, Ukrainian, Swedish, Simplified Chinese","Adventure, Casual, Indie","{'Side Scroller': 178, 'Precision Platformer': 173, '2D Platformer': 170, 'Casual': 166, 'Sandbox': 163, 'Platformer': 155, 'Arcade': 154, 'Action-Adventure': 149, 'Character Customization': 143, '2D': 140, 'Relaxing': 134, 'Surreal': 130, 'Pixel Graphics': 126, 'Minimalist': 126, 'Colorful': 122, 'Family Friendly': 119, 'Score Attack': 116, 'Atmospheric': 114, 'Physics': 112, 'Adventure': 110}",238000.0,43000000.0,11h,0.9h,"Jun 6, 2018",1180,9,249,0.6907630522088354,27,0.53,12,1.46,True
1449540,Atlas Rogues,gamigo Publishing GmbH,gamigo Publishing GmbH,,128,82,0,"20,000 .. 50,000",0,0,0,0,19.99,1999,0,0,"English, French, German","Strategy, Early Access","{'Early Access': 307, 'Rogue-lite': 279, 'Turn-Based Combat': 271, 'Turn-Based Tactics': 268, 'Rogue-like': 267, 'Strategy': 265, 'Singleplayer': 259, 'PvE': 253, 'Team-Based': 250, 'Grid-Based Movement': 248, 'Sci-fi': 243, 'Character Customization': 239, 'Time Travel': 237, 'Colorful': 235, 'Cartoon': 233, 'Funny': 231, 'Logic': 223, '3D': 217, 'Futuristic': 215, 'Modern': 213}",9000.0,1000000.0,3.2h,0.2h,"Nov 18, 2020",281,3,210,0.61,2,0.58,13,14.24,True
676430,PUSH,"Maciej Targoni, Hamster On Coke Games","Hamster On Coke Games, Maciej Targoni",,470,66,0,"50,000 .. 100,000",0,0,0,0,0.99,99,0,0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Traditional Chinese, Simplified Chinese, Czech, Danish, Finnish, Greek, Dutch, Japanese, Korean, Norwegian, Polish, Portuguese, Portuguese - Brazil, Russian, Romanian, Swedish, Thai, Turkish, Ukrainian, Hungarian","Casual, Indie","{'Casual': 37, 'Indie': 26, 'Puzzle': 23, 'Minimalist': 15}",296000.0,15000000.0,0.5h,0h,"Oct 18, 2017",1408,27,536,0.88,43,0.26,7,0.86,True
756590,Atelier Lydie & Suelle ~The Alchemists and the Mysterious Paintings~,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,502,38,0,"20,000 .. 50,000",0,0,0,0,0.0,0,0,5,"English, Traditional Chinese, Japanese",RPG,"{'RPG': 69, 'Anime': 47, 'JRPG': 43, 'Cute': 35, 'Female Protagonist': 32, 'Crafting': 18, 'Great Soundtrack': 14, 'Singleplayer': 10, 'Turn-Based': 8, 'Adventure': 5}",49000.0,6000000.0,28.6h,0.9h,"Mar 27, 2018",1251,3,540,0.9296296296296296,11,0.33,6,50.17,True
1076200,Roguebook,Abrakam Entertainment SA,Nacon,,1280,250,0,"100,000 .. 200,000",1172,0,1172,0,19.99,2499,20,256,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese","Adventure, Indie, RPG, Strategy","{'Roguelike Deckbuilder': 339, 'Rogue-lite': 326, 'Adventure': 324, 'Card Game': 324, 'Strategy RPG': 313, 'Turn-Based Strategy': 308, 'Cartoon': 305, 'Colorful': 303, 'Strategy': 296, 'Hand-drawn': 285, 'Rogue-like': 284, 'Fantasy': 276, 'Loot': 275, 'Lore-Rich': 271, 'Magic': 257, 'Turn-Based Combat': 249, 'Deckbuilding': 249, 'Procedural Generation': 245, '2D': 240, 'Singleplayer': 232}",41000.0,25000000.0,12h,4.4h,"Jun 17, 2021",70,12,1530,0.84,1,0.2,5,22.49,True
799350,Mirador,Sauropod Studio,Sauropod Studio,,101,74,0,"0 .. 20,000",0,0,0,0,14.99,1499,0,0,"English, French","Action, Adventure, Indie, RPG","{'Action': 185, 'Indie': 184, 'Difficult': 147, 'Adventure': 143, 'Co-op': 134, 'RPG': 129, 'Great Soundtrack': 128, 'Multiplayer': 119, 'Online Co-Op': 62, 'Hack and Slash': 40, 'Fast-Paced': 39, 'Souls-like': 30, 'Singleplayer': 28, 'Replay Value': 28, 'Top-Down': 20, 'Atmospheric': 15, 'Asynchronous Multiplayer': 13, 'Local Co-Op': 12, '2D': 7}",16000.0,2000000.0,111.2h,1.6h,"Jul 26, 2019",762,2,175,0.58,12,0.33,8,12.55,True
895860,WitchAction,"SouzaiSoftSugar, そうざいそふとSugar",AnelaGamesStudio,,14,3,0,"0 .. 20,000",0,0,0,0,9.99,999,0,0,"English, Japanese, Simplified Chinese, Traditional Chinese","Action, Adventure, Casual, Indie","{'Action': 32, 'Indie': 31, 'Casual': 31, 'Adventure': 30, 'Anime': 16, 'Top-Down Shooter': 12, 'Female Protagonist': 11, 'Cute': 11, 'Difficult': 11, '2D': 10, 'Great Soundtrack': 10, 'Story Rich': 10, 'Atmospheric': 10, 'Singleplayer': 10, 'Colorful': 10, 'Cartoon': 10, 'Comedy': 10, 'Fantasy': 10, '2.5D': 10, 'Music': 10}",0.0,0.0,0h,0h,"Nov 21, 2018",1009,4,17,0.82,26,0.36,8,8.22,True
376130,Illuminascii,DDD Wares,DDD Wares,,24,19,0,"0 .. 20,000",0,0,0,0,10.99,1099,0,0,English,"Action, Indie","{'Illuminati': 40, 'Indie': 29, 'Action': 28, 'Memes': 19, 'FPS': 17, 'Rogue-like': 11, 'Psychological Horror': 7, 'First-Person': 7, 'Horror': 5, 'Shooter': 5, 'Anime': 5}",10000.0,0.0,1.4h,1h,"Aug 11, 2015",2210,1,43,0.5581395348837209,22,0.7,8,7.25,True
578410,A Crashlands Story: Dev Diary: Episode 1 - Brace for Impact,,,,26,0,0,"0 .. 20,000",0,0,0,0,0.0,0,0,0,English,,"{'Gaming': 26, 'Episodic': 21, 'Drama': 11, 'Game Development': 11, 'Documentary': 11}",90000.0,3000000.0,1.5h,0h,"Jan 21, 2017",1678,1,26,1.0,NA,NA,NA,NA,True
738470,God Of Thunder,RDavis,RDavis,,65,1,0,"0 .. 20,000",0,0,0,0,0.0,0,0,1,English,"Action, Adventure, Indie","{'Action': 22, 'Adventure': 22, 'Indie': 21, 'Free to Play': 5, 'Puzzle': 5}",119000.0,3000000.0,0.8h,0h,"Nov 14, 2017",1381,1,66,0.98,0,0,0,0,True
602910,One Wish,GDNomad,Infernal Dream,,68,39,0,"100,000 .. 200,000",277,0,425,0,4.99,499,0,0,"English, Russian","Adventure, Indie","{'Adventure': 74, 'Indie': 68, 'Horror': 65, 'Psychological Horror': 62, 'Walking Simulator': 58, 'Puzzle': 52, 'Exploration': 50, 'First-Person': 45, 'Minimalist': 40, 'Psychological': 36, 'Narration': 30, 'Singleplayer': 28, 'Nudity': 26}",199000.0,49000000.0,2.6h,0.7h,"Jun 6, 2018",1177,2,107,0.64,30,0.81,10,2.3,True
394970,DEADBOLT,Hopoo Games,Hopoo Games,,3723,166,0,"200,000 .. 500,000",288,0,352,0,9.99,999,0,13,English,"Action, Indie","{'Pixel Graphics': 141, 'Stealth': 138, 'Great Soundtrack': 135, 'Indie': 131, 'Action': 106, '2D': 101, 'Difficult': 90, 'Gore': 79, 'Side Scroller': 63, 'Singleplayer': 61, 'Shooter': 53, 'Blood': 52, 'Atmospheric': 49, 'Violent': 42, 'Zombies': 38, 'Strategy': 33, 'Vampire': 29, 'Dark': 22, 'Platformer': 21, 'Horror': 18}",841000.0,88000000.0,4.2h,0.3h,"Mar 14, 2016",1991,1,3889,0.96,19,0.47,9,7.65,True
721430,My Coloring Book: Animals,For Kids,For Kids,,54,15,0,"50,000 .. 100,000",0,0,0,0,0.99,99,0,1,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Greek, Danish, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese","Casual, Indie","{'Indie': 23, 'Casual': 22, 'Family Friendly': 7}",147000.0,10000000.0,0.4h,0h,"Oct 11, 2017",1415,27,69,0.78,37,0.5,8,0.74,True
575770,Dangerous Bullets,Indie Games Studio,Enoops,,11,11,0,"20,000 .. 50,000",319,0,328,0,0.49,99,51,0,English,"Action, Adventure, Indie, RPG","{'Action': 92, 'Adventure': 66, 'Indie': 63, 'RPG': 60, 'Platformer': 57, 'Pixel Graphics': 51, '2D': 49, 'Retro': 47, 'Shooter': 43, '2D Platformer': 39, 'Minimalist': 35, 'Linear': 31, 'Singleplayer': 29, 'Difficult': 27}",236000.0,27000000.0,2.9h,0.5h,"May 21, 2017",1561,1,22,0.5,36,0.66,10,1.27,True
1069050,Little Dungeon Stories,David Moralejo Sánchez,GrabTheGames,,73,18,0,"0 .. 20,000",0,0,0,0,7.99,799,0,0,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Turkish, Italian, Romanian, Dutch, Greek, Polish, Czech, Hungarian, Portuguese","Adventure, Casual, Indie, RPG, Strategy, Early Access","{'Roguelike Deckbuilder': 177, 'Rogue-lite': 159, 'Card Game': 153, 'Indie': 114, 'Adventure': 111, 'RPG': 105, 'Casual': 102, 'Choices Matter': 100, 'Strategy': 98, 'Early Access': 62, 'Pixel Graphics': 58, '2D': 56, 'Turn-Based': 54, 'Fantasy': 52, 'Replay Value': 50, 'Atmospheric': 48, 'Building': 45, 'Difficult': 43, 'Rogue-like': 40, 'Board Game': 38}",38000.0,2000000.0,0.3h,0h,"Dec 6, 2019",629,15,91,0.8,15,0.18,11,7.27,True
286080,Thinking with Time Machine,Stridemann,SignHead Studio,,2938,573,0,"0 .. 20,000",48,0,42,0,0.0,0,0,13,"English, Ukrainian, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Hungarian, Japanese, Swedish, Thai, Russian, Korean, Norwegian, Polish, Portuguese, Portuguese - Brazil, Romanian, Traditional Chinese","Action Games, Adventure, Free to Play, Indie","{'Free to Play': 326, 'Mod': 177, 'Puzzle': 163, 'Adventure': 136, 'Time Travel': 124, 'Action': 122, 'Indie': 114, 'First-Person': 106, 'Singleplayer': 105, 'Multiplayer': 61, 'FPS': 51, 'Masterpiece': 45, 'Female Protagonist': 35, 'Sci-fi': 34, 'Funny': 34, 'Epic': 33, 'Strategy': 32, 'Difficult': 29, 'Co-op': 19, 'Story Rich': 19}",1700000.0,30000000.0,0.8h,0h,"Apr 18, 2014",2687,22,3511,0.84,0,0,0,0,True
1261630,Mindframe: The Secret Design Collector's Edition,Mad Head Games,Big Fish Games,,4,0,0,"0 .. 20,000",0,0,0,0,9.99,999,0,0,English,"Adventure, Casual","{'Adventure': 56, 'Casual': 56, 'Hidden Object': 13, 'Mystery': 11, 'Point & Click': 10}",1000.0,0.0,1.6h,1.2h,"Mar 6, 2020",538,1,4,1.0,5,0.48,9,9.54,True
1226530,Trap Legend,No Strike,Eroge Japan,,420,19,0,"0 .. 20,000",32,0,32,0,9.99,999,0,3,"Japanese, English, Simplified Chinese, Traditional Chinese","Adventure, Casual, Indie","{'Adventure': 143, 'Casual': 137, 'Sexual Content': 111, 'LGBTQ+': 103, 'Visual Novel': 101, 'Anime': 92, 'Indie': 89, 'Nudity': 89, 'Romance': 82, 'Dating Sim': 77, 'Comedy': 71, 'Story Rich': 68, 'Singleplayer': 67, '2D': 62, 'Cute': 61, 'Memes': 55, 'Funny': 50, 'Psychological Horror': 46, 'Colorful': 42, '2D Platformer': 41}",20000.0,4000000.0,2.3h,0.6h,"Jul 17, 2020",405,4,439,0.96,12,0.3,9,8.4,True
832312,Blender Character Rigging for Beginners HD: Build Eye Rig - Part 3,,,,3,0,0,"0 .. 20,000",0,0,0,0,0.0,0,0,0,English,,"{'Design & Illustration': 26, 'Animation & Modeling': 26, 'Tutorial': 21}",2000.0,0.0,0h,0h,"Mar 27, 2018",1251,1,3,1.0,17,0.36,8,8.26,True
385250,Paint it Back,Casual Labs,Casual Labs,,444,8,0,"50,000 .. 100,000",0,0,0,0,7.99,799,0,5,English,Casual,"{'Puzzle': 44, 'Casual': 36, 'Indie': 23, 'Singleplayer': 5}",99000.0,14000000.0,29.5h,0.8h,"Oct 14, 2015",2143,1,452,0.98,30,0.44,8,6.25,True
627620,Intelligent Design: An Evolutionary Sandbox,Pill Bug Interactive,Pill Bug Interactive,,63,71,0,"20,000 .. 50,000",0,0,0,0,6.99,699,0,0,English,"Indie, Simulation, Strategy","{'Idler': 165, 'Colony Sim': 159, 'Education': 156, 'Sandbox': 152, 'Management': 149, 'Nature': 142, 'Science': 137, 'Base-Building': 130, 'God Game': 124, 'Life Sim': 119, 'Strategy': 114, 'Relaxing': 112, 'Simulation': 109, 'Abstract': 100, 'Family Friendly': 88, 'Sci-fi': 81, 'Resource Management': 77, 'Singleplayer': 68, 'Experimental': 57, 'Indie': 51}",416000.0,3000000.0,0.2h,0h,"May 12, 2017",1567,1,134,0.47,23,0.78,8,4.25,True
819560,TurbOT Racing,creasso,creasso,,6,3,0,"0 .. 20,000",0,0,0,0,0.99,99,0,0,"English, Portuguese - Brazil, Simplified Chinese","Action, Indie, Racing","{'Action': 21, 'Indie': 21, 'Racing': 21, 'Sci-fi': 11, 'Robots': 11, 'Sports': 10, 'Arcade': 10}",24000.0,0.0,0.3h,0h,"Apr 13, 2018",1231,3,9,0.67,12,0.49,12,1.02,True
635790,How to Fool a Liar King,ROSEVERTE,ROSEVERTE,,28,4,0,"0 .. 20,000",0,0,0,0,8.99,1499,40,0,"English, Japanese, German, French, Russian, Korean","Adventure, Casual, Indie","{'Indie': 34, 'Adventure': 32, 'Casual': 32, 'Otome': 19, 'Female Protagonist': 18, 'Anime': 14, 'Romance': 13, 'Multiple Endings': 13, 'Fantasy': 12, 'Story Rich': 11, 'Cute': 11, 'Visual Novel': 9}",70000.0,25000000.0,2.4h,1.2h,"Oct 20, 2017",1406,6,32,0.88,37,0.34,7,12.48,True
1097310,Night Sing,VKGame,SakuraGame,,102,47,0,"0 .. 20,000",0,0,0,0,5.99,599,0,0,"English, Simplified Chinese, Japanese, Traditional Chinese","Action, Adventure, Indie, RPG","{'Action': 22, 'Adventure': 22, 'Gore': 22, 'RPG': 21, 'Indie': 21, 'Violent': 21, 'Anime': 6}",19000.0,2000000.0,2h,0.6h,"Jul 18, 2019",770,4,149,0.68,20,0.42,11,4.74,True
340480,Project Green Beat,SeattleEgg,Indie Game - None,,14,6,0,"0 .. 20,000",0,0,0,0,4.99,499,0,0,English,"Action, Casual, Indie","{'Casual': 23, 'Action': 22, 'Indie': 22, 'On-Rails Shooter': 7, 'Music': 6}",151000.0,0.0,0.1h,0h,"Jan 16, 2015",2414,1,20,0.7,2,0.5,9,4.71,True
606607,Twin Star Exorcists: Rokuro's Feelings - Shocking Confession,,,,10,1,0,"0 .. 20,000",0,0,0,0,0.0,0,0,0,"English, Japanese",,"{'Anime': 36, 'Episodic': 30, 'Action': 5}",1000.0,0.0,0h,0h,"Mar 30, 2017",1610,2,11,0.91,1,0.3,14,1.79,True
722990,Dungeons of Hell,GoldenGod Games,GoldenGod Games,,29,3,0,"0 .. 20,000",0,0,0,0,2.99,299,0,0,"English, Spanish - Spain, Portuguese","Casual, Indie, RPG, Strategy","{'Strategy': 24, 'Indie': 23, 'Casual': 23, 'RPG': 21, 'Rogue-like': 17, 'Survival': 11}",170000.0,1000000.0,0.1h,0h,"Oct 19, 2017",1407,3,32,0.91,43,0.57,7,2.23,True
651280,TinkerQuarry,,Caprizant Games,,78,7,0,"0 .. 20,000",2,0,2,0,4.99,499,0,0,English,"Adventure, Free to Play, Indie, RPG","{'RPG': 35, 'Indie': 33, 'Adventure': 32, 'Pixel Graphics': 12, 'Early Access': 7, 'Horror': 7, 'Free to Play': 6, 'RPGMaker': 5}",118000.0,1000000.0,43h,0.7h,"Sep 13, 2019",713,1,85,0.92,2,0.5,7,3.99,True
984680,Interstellar Space: Genesis,Praxis Games,Praxis Games,,376,84,0,"20,000 .. 50,000",661,0,661,0,29.99,2999,0,20,English,"Indie, Strategy","{'Indie': 66, 'Strategy': 65, '4X': 51, 'Sci-fi': 50, 'Space': 39, 'Turn-Based': 34, 'Turn-Based Strategy': 16, 'Turn-Based Tactics': 13, 'Grand Strategy': 13, 'Singleplayer': 13, 'Exploration': 12, 'Sandbox': 11, 'Great Soundtrack': 11, 'Military': 10, 'Open World': 10, 'Futuristic': 10, 'Turn-Based Combat': 10, 'War': 10, 'Replay Value': 10, 'RPG': 10}",18000.0,5000000.0,3.6h,1.2h,"Jul 25, 2019",763,1,460,0.82,8,0.5,9,22.49,True
1044980,Mech Mechanic Simulator,Polyslash,"Polyslash, HeartBeat Games, PlayWay S.A.",,260,97,0,"50,000 .. 100,000",0,0,0,0,19.99,1999,0,4,"English, German, Simplified Chinese, Polish, Russian, Portuguese - Brazil, Turkish, Japanese","Casual, Indie, Simulation","{'Mechs': 189, 'Crafting': 180, 'Immersive Sim': 175, 'Sandbox': 175, 'Economy': 169, 'Sci-fi': 164, 'Management': 161, 'Capitalism': 154, 'Military': 148, 'Life Sim': 146, 'Robots': 142, 'Building': 141, 'Automation': 140, 'Cyberpunk': 135, 'Simulation': 134, 'Futuristic': 131, 'Space': 131, 'War': 123, 'Physics': 113, 'First-Person': 108}",21000.0,13000000.0,2.8h,1.9h,"Mar 25, 2021",154,8,357,0.73,3,0.22,10,17.82,True
577780,Atramentum VR,Craplabs,Craplabs,,4,4,0,"0 .. 20,000",0,0,0,0,1.99,199,0,0,English,"Indie, Early Access","{'Indie': 21, 'Early Access': 21, 'Puzzle': 12, 'Horror': 11, 'Escape Room': 10, 'VR': 8}",4000.0,0.0,0.6h,0h,"Mar 17, 2017",1626,1,8,0.5,3,0.37,11,4.98,True
1066890,Automobilista 2,Reiza Studios,Reiza Studios,,2805,377,0,"100,000 .. 200,000",537,0,537,0,39.99,3999,0,215,"English, French, German, Spanish - Spain, Portuguese - Brazil, Spanish - Latin America","Racing, Simulation, Sports","{'Racing': 115, 'Simulation': 112, 'Sports': 106, 'VR': 20, 'Automobile Sim': 11}",57000.0,40000000.0,15.1h,1.8h,"Jun 30, 2020",422,6,3182,0.88,8,0.4,8,32.32,True
454770,Mystic Melee,Ben Hopkins,Serenity Forge,,30,9,0,"0 .. 20,000",0,0,0,0,1.49,1499,90,0,English,"Action, Adventure, Indie, Early Access","{'Indie': 32, 'Action': 31, 'Adventure': 31, 'Early Access': 20, 'Platformer': 14, 'Physics': 11, '2D Fighter': 10, 'Pixel Graphics': 5}",108000.0,32000000.0,1.6h,0.8h,"Sep 19, 2017",1437,1,39,0.77,3,0.9,9,8.24,True
904520,Red Embrace: Hollywood,Argent Games,Argent Games,,0,0,0,"0 .. 20,000",0,0,0,0,19.99,1999,0,3,English,"Casual, Indie",[],8000.0,2000000.0,11h,2h,"Aug 31, 2019",729,1,0,0,12,0.27,11,17.31,True
266840,Age of Mythology: Extended Edition,"SkyBox Labs, Ensemble Studios",Xbox Game Studios,,21367,2027,0,"1,000,000 .. 2,000,000",1009,130,641,130,29.99,2999,0,1951,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Traditional Chinese","Simulation, Strategy","{'Strategy': 1427, 'Mythology': 1072, 'RTS': 1028, 'Classic': 781, 'Multiplayer': 640, 'Great Soundtrack': 434, 'Nostalgia': 430, 'Epic': 372, 'Singleplayer': 365, 'Fantasy': 340, 'Simulation': 266, 'Historical': 176, 'Atmospheric': 167, 'Real-Time': 154, 'Tactical': 148, 'Adventure': 137, 'Story Rich': 133, 'Co-op': 130, 'Remake': 110, 'Action': 88}",1700000.0,298000000.0,18.4h,0.7h,"May 8, 2014",2667,8,23394,0.91,37,0.71,8,19.87,True
341380,Countless Rooms of Death,HCP Games,HCPGames,,13,25,0,"20,000 .. 50,000",256,0,271,0,0.99,99,0,0,English,"Adventure, Indie","{'Indie': 26, 'Adventure': 21, 'Horror': 6}",289000.0,6000000.0,2.7h,0.1h,"Jan 9, 2015",2421,1,38,0.34,19,0.54,9,1.85,True
1400520,Nomads of Driftland,Star Drifters,Star Drifters,,69,21,0,"20,000 .. 50,000",11,0,11,0,0.0,0,0,2,"English, French, German, Spanish - Spain, Simplified Chinese, Polish, Russian","Free to Play, Indie, Simulation, Strategy","{'Simulation': 517, 'Exploration': 423, 'Real-Time': 417, 'RTS': 415, 'Strategy RPG': 410, 'Strategy': 406, 'Fantasy': 401, 'Top-Down': 392, 'Dragons': 389, 'Time Manipulation': 386, 'Magic': 381, 'Stylized': 376, 'Cute': 373, 'Level Editor': 364, 'Class-Based': 357, 'Moddable': 349, 'Singleplayer': 344, 'Indie': 338, 'Flight': 327, 'Colorful': 318}",124000.0,9000000.0,0.1h,0h,"Dec 7, 2020",262,7,90,0.77,0,0,0,0,True
